"TOA5","CCR_Met","CR3000","13423","CR3000.Std.32.05","CPU:CCRdam_20250405.CR3","47287","ccre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","EXO_Date_1","EXO_Time_1","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","TSS_mgL_1","EXO_pressure_1","EXO_depth_1","EXO_battery_1","EXO_cablepower_1","EXO_wiper_1","EXO_Date_9","EXO_Time_9","EXO_wtr_9","Cond_9","SpCond_9","TDS_9","dosat_9","doobs_9","fDOM_RFU_9","fDOM_QSU_9","EXO_pressure_9","EXO_depth_9","EXO_battery_9","EXO_cablepower_9","EXO_wiper_9","Lvl_psi","Lvl_Temp_C"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-04-30 06:20:00",3548,12.94,21,16.93106,19.49444,19.49276,18.40896,17.68435,16.71252,16.24624,13.03857,11.03988,9.398554,9.201685,8.92483,8.834833,250430,72009,19.687,112.91,125.66,81.68,107.94,9.87,0.65,2.89,0.19,0.15,3.77,11.2,1.31,0,2.63,1.852,5.82,12.12,1.2,250430,72026,10.517,95.47,131.98,85.79,85.32,9.51,6.48,19.45,11.69,8.219,3.2,12.12,1.2,27.25616,8.834941
"2025-04-30 06:30:00",3549,12.94,21.09,17.17391,19.49301,19.49706,18.73712,17.66876,16.77691,16.29821,12.5902,11.13159,9.443446,9.220057,8.929834,8.837946,250430,73009,19.682,112.87,125.63,81.66,108.24,9.9,0.75,3.33,0.2,0.16,3.76,11.16,1.28,0,2.63,1.853,5.81,12.12,1.2,250430,73026,10.504,95.42,131.96,85.77,85.76,9.560001,6.48,19.43,11.69,8.221,3.2,12.12,1.2,27.25581,8.839643
"2025-04-30 06:40:00",3550,12.94,21.16,17.14657,19.48287,19.48998,18.88732,17.98321,16.81283,16.31661,12.62893,11.14096,9.460443,9.268274,8.939173,8.843836,250430,74009,19.673,112.86,125.65,81.67,108.25,9.9,0.81,3.55,0.2,0.16,3.75,11.16,1.31,0,2.62,1.851,5.81,12.12,1.2,250430,74026,10.413,95.18,131.94,85.76,88.45,9.88,6.48,19.45,11.69,8.222999,3.2,12.12,1.2,27.25501,8.845872
"2025-04-30 06:50:00",3551,12.93,21.18,16.76083,19.48696,19.49523,19.10882,18.03591,16.84667,16.4024,12.85144,11.21359,9.505731,9.207178,8.925287,8.846308,250430,75009,19.664,112.84,125.64,81.67,107.93,9.88,0.66,2.97,0.21,0.17,3.77,11.19,1.42,0,2.63,1.851,5.81,12.12,1.19,250430,75026,10.385,95.18,132.03,85.82,86.56,9.68,6.49,19.47,11.69,8.224,3.2,12.12,1.2,27.25482,8.846199
"2025-04-30 07:00:00",3552,12.93,21.11,16.90084,19.48776,19.48236,19.16473,18.04684,16.87008,16.4154,13.15899,11.23852,9.459742,9.211726,8.917566,8.839106,250430,80009,19.668,112.83,125.63,81.66,107.86,9.87,0.74,3.27,0.2,0.17,3.75,11.14,1.3,0,2.63,1.853,5.81,12.12,1.19,250430,80026,10.46,95.25,131.88,85.72,89.37,9.979999,6.48,19.44,11.7,8.226,3.2,12.13,1.2,27.25672,8.837841
"2025-04-30 07:10:00",3553,12.93,20.99,17.11147,19.50686,19.48586,19.19302,18.04254,16.88458,16.44827,13.08572,11.53118,9.42129,9.198511,8.92541,8.822077,250430,81009,19.658,112.81,125.63,81.66,107.89,9.87,0.7,3.11,0.19,0.16,3.76,11.19,1.97,0,2.63,1.851,5.81,12.12,1.19,250430,81026,10.402,95.15,131.93,85.76,87.57,9.79,6.48,19.45,11.7,8.225,3.2,12.15,1.2,27.254,8.82031
"2025-04-30 07:20:00",3554,12.98,20.93,17.60208,19.5274,19.50164,19.11505,18.095,16.87768,16.29519,13.14111,11.59896,9.397272,9.205958,8.932428,8.820246,250430,82009,19.668,112.79,125.58,81.63,107.67,9.85,0.79,3.48,0.25,0.22,3.75,11.14,1.44,0,2.63,1.852,5.81,12.12,1.19,250430,82026,10.475,95.37,131.98,85.79,88.54,9.88,6.45,19.34,11.7,8.227,3.2,12.16,1.2,27.25663,8.812974
"2025-04-30 07:30:00",3555,12.98,20.97,17.37542,19.54531,19.51013,19.09359,18.08911,16.92108,16.03753,13.26287,11.75967,9.360285,9.210505,8.938196,8.790369,250430,83009,19.685,112.86,125.62,81.65,107.98,9.88,0.58,2.64,0.25,0.21,3.73,11.08,1.38,0,2.63,1.853,5.81,12.12,1.2,250430,83026,10.543,95.36,131.74,85.63,88.78,9.89,6.43,19.27,11.7,8.227,3.2,12.15,1.2,27.25767,8.764508
"2025-04-30 07:40:00",3556,12.98,21.12,17.52172,19.54348,19.49908,19.09387,18.13564,16.98126,16.09356,13.20123,11.77606,9.299799,9.198969,8.933741,8.809748,250430,84009,19.698,112.9,125.62,81.66,108.37,9.91,0.66,2.96,0.22,0.18,3.73,11.08,1.37,0,2.62,1.85,5.81,12.12,1.19,250430,84026,10.324,94.98,131.97,85.78,87.18,9.76,6.49,19.47,11.69,8.224,3.2,12.15,1.2,27.25421,8.772649
"2025-04-30 07:50:00",3557,12.98,21.36,18.17788,19.56588,19.5053,19.15646,18.17184,16.95385,16.17138,13.59777,11.49935,9.303614,9.197321,8.93844,8.797327,250430,85009,19.693,112.88,125.62,81.65,107.96,9.87,0.62,2.78,0.25,0.21,3.72,11.05,1.14,0,2.62,1.85,5.81,12.12,1.19,250430,85026,10.277,94.82,131.91,85.74,86.35,9.68,6.53,19.61,11.69,8.225,3.2,12.16,1.2,27.25218,8.76969
"2025-04-30 08:00:00",3558,12.98,21.65,18.15689,19.58499,19.45928,19.19888,18.1647,17.07406,16.00396,13.29788,11.12524,9.293878,9.195551,8.942072,8.786432,250430,90009,19.658,112.76,125.57,81.62,108.28,9.91,0.56,2.55,0.26,0.22,3.76,11.18,1.31,0,2.63,1.853,5.81,12.12,1.2,250430,90026,10.159,94.65,132.1,85.86,86.57,9.729999,6.52,19.57,11.7,8.225,3.2,12.15,1.2,27.25699,8.770237
"2025-04-30 08:10:00",3559,12.97,22.06,18.26089,19.58761,19.45114,19.26187,18.21127,17.06127,15.90856,13.25173,10.89453,9.293207,9.197687,8.938867,8.768824,250430,91009,19.647,112.74,125.59,81.63,109.03,9.979999,0.59,2.66,0.24,0.2,3.78,11.24,1.36,0,2.63,1.852,5.81,12.12,1.19,250430,91026,10.059,94.45,132.17,85.91,83.81,9.439999,6.55,19.64,11.7,8.225,3.2,12.14,1.2,27.25614,8.76191
"2025-04-30 08:20:00",3560,12.9,22.32,18.75091,19.54913,19.42547,19.34121,18.23376,17.134,15.81677,13.15158,10.88684,9.295526,9.194514,8.937861,8.776545,250430,92009,19.611,112.61,125.53,81.59,109.4,10.02,0.7,3.1,0.28,0.25,3.82,11.36,1.39,0,2.63,1.852,5.81,12.07,1.2,250430,92026,10.19,94.84,132.25,85.96,84.37,9.479999,6.53,19.6,11.7,8.226,3.2,12.12,1.2,27.2551,8.758078
"2025-04-30 08:30:00",3561,12.92,22.53,17.77761,19.32434,19.26925,18.92327,18.19595,17.21465,15.8179,13.12469,10.97842,9.302393,9.209742,8.934198,8.796442,250430,93009,19.43,112.21,125.57,81.62,109.43,10.06,0.68,3.05,0.23,0.2,3.88,11.54,1.42,0,2.62,1.85,5.81,12.07,1.19,250430,93026,10.076,94.35,131.97,85.78,87.07,9.810001,6.57,19.7,11.7,8.227,3.2,12.12,1.2,27.25603,8.775832
"2025-04-30 08:40:00",3562,12.97,22.87,17.99639,17.48107,17.93536,16.53616,16.74185,16.07922,14.16415,12.08694,10.6423,9.31872,9.206446,8.923853,8.7568,250430,94009,16.871,106.81,126.45,82.19,108,10.47,0.76,3.36,0.4,0.36,4.51,13.43,1.69,0,2.62,1.846,5.81,12.12,1.19,250430,94026,10.015,94.42,132.28,85.98,83.99,9.47,6.59,19.78,11.69,8.22,3.2,12.13,1.2,27.2532,8.749311
"2025-04-30 08:50:00",3563,12.95,23.44,17.96325,19.21871,19.12521,18.99453,18.65737,17.3626,15.52563,12.40597,10.61593,9.34469,9.221369,8.938196,8.762415,250430,95009,19.275,111.87,125.61,81.64,109.24,10.08,0.62,2.78,0.26,0.22,3.88,11.55,1.46,0,2.62,1.846,5.81,12.12,1.2,250430,95026,10.342,95.27,132.32,86,87.86,9.84,6.5,19.49,11.69,8.22,3.2,12.13,1.2,27.25551,8.745945
"2025-04-30 09:00:00",3564,12.97,23.82,18.40392,19.46987,19.44345,19.33407,18.15646,17.29101,15.4562,12.49685,10.58261,9.356165,9.221002,8.965814,8.749537,250430,100009,19.694,112.99,125.74,81.73,108.99,9.97,0.57,2.59,0.19,0.15,3.69,10.96,1.38,0,2.62,1.849,5.81,12.09,1.19,250430,100026,10.34,95.06,132.03,85.82,84.29,9.439999,6.51,19.54,11.69,8.221,3.2,12.12,1.2,27.25615,8.747551
"2025-04-30 09:10:00",3565,12.91,24.37,18.46011,19.63577,19.47787,19.33093,18.08026,17.31542,15.43792,12.27484,10.88561,9.513971,9.270471,8.979242,8.752253,250430,101009,19.664,112.75,125.55,81.61,109.52,10.02,0.59,2.68,0.17,0.13,3.75,11.15,1.48,0,2.63,1.851,5.81,12.04,1.19,250430,101027,10.612,95.55,131.75,85.64,87.61,9.74,6.46,19.38,11.69,8.224,3.2,12.13,1.2,27.2561,8.750285
"2025-04-30 09:20:00",3566,12.9,25.04,18.59139,19.71127,19.52044,19.40145,18.09158,17.3724,15.46334,12.90502,10.80401,9.456354,9.296625,8.961664,8.747339,250430,102009,19.657,112.74,125.56,81.61,109.68,10.04,0.58,2.64,0.2,0.16,3.75,11.14,1.35,0,2.63,1.853,5.81,12.05,1.19,250430,102026,10.738,95.77,131.62,85.55,90.39,10.03,6.4,19.2,11.69,8.22,3.2,12.13,1.2,27.2574,8.746578
"2025-04-30 09:30:00",3567,12.94,25.52,19.68395,19.89651,19.52221,19.43057,18.22445,17.54345,15.50247,11.92425,10.94042,9.527399,9.335382,8.950006,8.744562,250430,103009,19.717,112.93,125.6,81.64,109.42,10,0.52,2.4,0.17,0.13,3.72,11.06,1.27,0,2.63,1.855,5.81,12.11,1.19,250430,103026,10.826,95.86,131.45,85.44,92.74,10.26,6.36,19.08,11.69,8.22,3.2,12.13,1.2,27.25782,8.744271
"2025-04-30 09:40:00",3568,12.93,25.92,19.03869,19.89218,19.74328,19.46832,18.33599,17.54177,15.55694,12.47863,10.95831,9.467279,9.3305,8.919275,8.743922,250430,104009,19.95,113.65,125.79,81.76,109.68,9.979999,0.53,2.41,0.18,0.14,3.62,10.75,1.23,0,2.63,1.853,5.81,12.12,1.19,250430,104026,10.679,95.6,131.6,85.54,89.84,9.979999,6.47,19.41,11.69,8.221,3.2,12.12,1.2,27.25755,8.744509
"2025-04-30 09:50:00",3569,12.9,26.32,19.22976,19.92108,19.83026,19.49294,18.36688,17.57144,15.5725,12.40591,11.03646,9.48739,9.346522,8.922876,8.737421,250430,105009,20.109,113.96,125.71,81.71,109.9,9.97,0.51,2.35,0.17,0.14,3.57,10.62,1.18,0,2.63,1.853,5.81,12.12,1.2,250430,105026,10.548,95.48,131.88,85.72,86.78,9.67,6.48,19.44,11.69,8.219,3.2,12.12,1.2,27.25601,8.740632
"2025-04-30 10:00:00",3570,12.92,26.61,21.08959,19.9389,19.93066,19.58676,18.31491,17.59231,15.60214,12.1524,11.08935,9.524012,9.33642,8.942011,8.735895,250430,110009,20.138,114.03,125.71,81.71,110.02,9.97,0.51,2.35,0.13,0.09,3.58,10.64,1.21,0,2.63,1.857,5.81,12.12,1.19,250430,110026,10.475,95.38,132,85.8,85.62,9.55,6.5,19.49,11.69,8.222999,3.2,12.12,1.2,27.26062,8.733852
"2025-04-30 10:10:00",3571,12.91,26.9,18.8406,19.96301,19.97567,19.75356,18.24343,17.62396,15.59692,11.91186,11.00186,9.547602,9.357599,8.875726,8.731439,250430,111009,20.16,114.11,125.73,81.72,110.16,9.979999,0.51,2.34,0.09,0.06,3.55,10.54,1.27,0,2.64,1.861,5.81,12.12,1.19,250430,111026,10.487,95.4,131.98,85.79,85.28,9.51,6.49,19.48,11.69,8.22,3.2,12.12,1.2,27.25661,8.735116
"2025-04-30 10:20:00",3572,12.89,27.13,18.55459,20.00118,19.99285,19.76184,18.41732,17.65499,15.4262,11.81436,11.07025,9.51269,9.289758,8.930872,8.733118,250430,112009,20.191,114.17,125.72,81.72,110.35,9.99,0.51,2.33,0.15,0.11,3.55,10.53,1.19,0,2.63,1.856,5.81,12.12,1.19,250430,112026,10.492,95.41,131.98,85.79,85.47,9.53,6.47,19.42,11.68,8.217,3.2,12.12,1.2,27.25701,8.736105
"2025-04-30 10:30:00",3573,12.91,27.37,19.23864,20.04235,20.06155,19.9252,18.45681,17.6744,15.19073,11.66635,11.0469,9.47439,9.238458,8.919702,8.735712,250430,113009,20.217,114.24,125.72,81.72,110.36,9.99,0.55,2.51,0.12,0.08,3.55,10.53,1.29,0,2.63,1.854,5.81,12.12,1.19,250430,113026,10.544,95.47,131.89,85.73,86.07,9.59,6.48,19.44,11.69,8.218001,3.2,12.12,1.2,27.25556,8.738616
"2025-04-30 10:40:00",3574,12.91,27.66,21.94256,20.08511,20.08688,19.96108,18.49059,17.67544,14.84429,11.7044,10.98504,9.472529,9.242365,8.924158,8.741266,250430,114009,20.256,114.34,125.73,81.73,110.42,9.99,0.52,2.4,0.14,0.1,3.53,10.5,1.41,0,2.63,1.855,5.81,12.12,1.19,250430,114026,10.597,95.6,131.89,85.73,86.7,9.65,6.46,19.38,11.68,8.217,3.2,12.12,1.2,27.2603,8.745552
"2025-04-30 10:50:00",3575,12.9,27.93,22.26959,20.09866,20.10583,20.07257,18.46307,17.69637,14.0613,11.67855,10.84255,9.445826,9.202142,8.946497,8.744867,250430,115009,20.254,114.32,125.72,81.72,110.35,9.979999,0.5,2.32,0.12,0.09,3.51,10.43,1.25,0,2.63,1.856,5.81,12.12,1.19,250430,115026,10.426,95.3,132.07,85.84,84.42,9.43,6.53,19.6,11.69,8.221,3.2,12.12,1.2,27.26417,8.749192
"2025-04-30 11:00:00",3576,12.9,28.06,23.24328,20.10186,20.1079,19.78607,18.47976,17.6654,13.89446,11.62423,10.76373,9.417047,9.202326,8.946741,8.751185,250430,120009,20.269,114.37,125.73,81.72,110.42,9.979999,0.54,2.48,0.13,0.09,3.51,10.42,1.39,0,2.63,1.857,5.81,12.09,1.19,250430,120026,10.505,95.44,131.98,85.78,85.11,9.49,6.48,19.44,11.69,8.218001,3.2,12.12,1.2,27.25831,8.753003
"2025-04-30 11:10:00",3577,12.87,28.2,18.58477,20.09445,20.10113,20.0295,18.35888,17.6914,13.80789,11.64715,10.85803,9.454645,9.244684,8.960657,8.753809,250430,121009,20.274,114.38,125.72,81.72,110.68,10.01,0.56,2.55,0.14,0.1,3.52,10.46,1.46,0,2.63,1.853,5.82,12.09,1.19,250430,121026,10.584,95.64,131.98,85.79,84.86,9.45,6.46,19.36,11.68,8.213,3.2,12.06,1.2,27.25397,8.756011
"2025-04-30 11:20:00",3578,12.89,28.38,18.5812,20.14645,20.15502,20.08145,19.06127,17.7369,13.91699,11.77593,10.95532,9.482508,9.319544,8.972681,8.756586,250430,122009,20.36,114.62,125.77,81.75,110.79,10,0.51,2.36,0.12,0.08,3.48,10.33,1.41,0,2.63,1.855,5.82,12.04,1.19,250430,122026,10.619,95.55,131.73,85.63,89.49,9.95,6.43,19.28,11.68,8.214,3.2,12.06,1.2,27.25461,8.759617
"2025-04-30 11:30:00",3579,12.84,28.58,18.41259,20.1611,20.1723,20.12618,19.21121,17.71627,13.75811,11.95544,10.94934,9.468103,9.315394,8.987024,8.757593,250430,123009,20.399,114.75,125.8,81.77,110.57,9.97,0.5,2.31,0.17,0.13,3.45,10.25,1.4,0,2.62,1.851,5.81,11.95,1.2,250430,123026,10.606,95.53,131.75,85.64,90.57,10.08,6.47,19.41,11.67,8.21,3.2,12.07,1.2,27.25374,8.759532
"2025-04-30 11:40:00",3580,12.84,28.8,18.16097,20.21176,20.17871,20.16586,19.53903,17.74005,13.64465,12.08728,11.03854,9.46087,9.297022,8.989405,8.760767,250430,124009,20.492,114.96,125.79,81.76,110.51,9.95,0.55,2.52,0.16,0.13,3.46,10.29,1.73,0,2.63,1.853,5.81,11.98,1.19,250430,124026,10.55,95.42,131.8,85.67,88.26,9.83,6.45,19.35,11.68,8.213,3.2,12.12,1.2,27.25816,8.762063
"2025-04-30 11:50:00",3581,12.88,29.07,22.68649,20.24459,20.2525,20.22161,19.34588,17.74279,13.45373,12.16619,11.07519,9.442102,9.280603,8.996362,8.816889,250430,125009,20.466,114.88,125.78,81.75,110.7,9.97,0.5,2.32,0.15,0.11,3.46,10.28,1.57,0,2.63,1.855,5.82,12,1.19,250430,125026,10.525,95.4,131.85,85.7,87.58,9.76,6.49,19.47,11.67,8.21,3.2,12.12,1.2,27.25968,8.780829
"2025-04-30 12:00:00",3582,12.88,29.36,22.75546,20.32495,20.35662,20.28533,19.79012,17.73977,13.60818,12.27963,11.03652,9.443476,9.307001,9.003626,8.828242,250430,130009,20.491,114.93,125.76,81.74,111.04,10,0.56,2.55,0.19,0.15,3.43,10.18,1.6,0,2.63,1.852,5.81,12.05,1.2,250430,130026,10.491,95.31,131.86,85.71,88.39,9.86,6.49,19.48,11.67,8.209,3.2,12.12,1.2,27.25225,8.797349
"2025-04-30 12:10:00",3583,12.87,29.7,18.47949,20.428,20.41827,20.39337,18.72836,17.44082,13.75811,12.34188,11.14544,9.504266,9.304529,9.01095,8.845728,250430,131009,20.689,115.56,125.93,81.85,111.27,9.979999,0.48,2.23,0.14,0.1,3.4,10.11,1.76,0,2.63,1.856,5.81,12,1.2,250430,131026,10.583,95.51,131.8,85.67,89.27,9.939999,6.42,19.25,11.67,8.209,3.2,12.12,1.2,27.25791,8.826466
"2025-04-30 12:20:00",3584,12.87,29.92,18.20223,20.49624,20.53494,20.50723,18.08523,17.47451,14.07443,12.55789,11.87942,9.646418,9.38711,9.037073,8.851648,250430,132009,20.755,115.62,125.82,81.79,111.38,9.97,0.54,2.45,0.16,0.13,3.38,10.05,1.7,0,2.63,1.853,5.81,12,1.2,250430,132026,10.971,96.2,131.42,85.42,93.61,10.33,6.28,18.83,11.67,8.206,3.2,12.12,1.2,27.25501,8.835421
"2025-04-30 12:30:00",3585,12.87,30.17,18.02798,20.44399,20.44726,20.2543,18.5223,17.75125,14.03909,12.71044,11.90069,9.656671,9.332789,9.03863,8.863458,250430,133009,20.598,115.26,125.84,81.8,111.59,10.02,0.44,2.08,0.11,0.07,3.54,10.53,1.28,0,2.63,1.854,5.81,12,1.19,250430,133026,11.143,96.45,131.17,85.26,94.44,10.38,6.3,18.89,11.67,8.209,3.2,12.12,1.2,27.23201,8.83755
"2025-04-30 12:40:00",3586,12.86,30.36,18.56674,18.97595,18.87698,17.49514,16.70794,15.11993,16.90011,13.40649,11.41995,9.492212,9.271692,8.997248,8.86178,250430,134009,18.682,109.74,124.8,81.12,108.49,10.13,0.69,3.07,0.26,0.22,4.21,12.53,1.5,0,2.61,1.841,5.81,11.99,1.19,250430,134026,10.104,94.24,131.72,85.62,88.59,9.97,6.54,19.62,11.66,8.201,3.2,12.12,1.2,27.24865,8.849786
"2025-04-30 12:50:00",3587,12.86,30.61,18.23168,20.55718,20.48147,20.02981,19.01834,17.45825,14.08062,13.18475,12.09564,9.528406,9.350458,9.009638,8.843409,250430,135009,20.713,115.58,125.89,81.83,111.84,10.02,0.45,2.11,0.1,0.06,3.51,10.42,1.24,0,2.61,1.843,5.81,11.99,1.19,250430,135026,11.069,96.57,131.58,85.52,93.94,10.34,6.22,18.66,11.66,8.201,3.2,12.12,1.2,27.25118,8.827788
"2025-04-30 13:00:00",3588,12.86,30.84,19.32635,20.74999,20.74261,20.69793,18.65811,17.50231,14.36904,13.19683,11.41918,9.496424,9.346216,8.978266,8.801996,250430,140009,20.967,116.19,125.88,81.82,111.88,9.979999,0.4,1.89,0.05,0.02,3.44,10.23,1.43,0,2.61,1.844,5.81,11.99,1.19,250430,140026,10.886,96.01,131.44,85.44,90.63,10.02,6.35,19.03,11.66,8.203,3.2,12.12,1.2,27.25535,8.801922
"2025-04-30 13:10:00",3589,12.85,30.76,18.14929,20.83889,20.83605,20.78591,18.30584,17.51522,14.83767,13.3161,10.94412,9.506769,9.32113,8.967554,8.796259,250430,141009,21.025,116.35,125.9,81.84,112.03,9.979999,0.43,2.02,0.02,-0.02,3.43,10.18,1.21,0,2.62,1.847,5.81,11.98,1.19,250430,141026,10.644,95.56,131.66,85.58,92.49,10.28,6.43,19.29,11.66,8.199,3.2,12.12,1.2,27.26128,8.799199
"2025-04-30 13:20:00",3590,12.85,30.83,18.30206,20.96218,20.9432,20.88107,18.32937,17.57211,14.96511,13.23257,10.992,9.458734,9.326868,9.002191,8.798609,250430,142009,21.096,116.53,125.92,81.85,112.16,9.979999,0.43,2.01,0.03,0,3.42,10.16,1.2,0,2.61,1.844,5.81,11.98,1.19,250430,142026,10.644,95.52,131.61,85.54,92.61,10.29,6.44,19.31,11.66,8.2,3.2,12.11,1.2,27.25221,8.801698
"2025-04-30 13:30:00",3591,12.85,31.15,23.35824,21.08749,21.02792,20.93499,18.50082,17.57061,15.34863,13.43984,10.80868,9.440363,9.309992,9.02395,8.800378,250430,143009,21.109,116.56,125.92,81.84,111.63,9.93,0.41,1.92,0.06,0.02,3.42,10.16,1.25,0,2.62,1.845,5.81,11.98,1.2,250430,143026,10.532,95.39,131.82,85.68,89.28,9.95,6.46,19.38,11.66,8.198,3.2,12.04,1.2,27.2562,8.803052
"2025-04-30 13:40:00",3592,12.78,31.63,23.77731,21.1976,21.1032,20.93936,18.55596,17.64407,15.39218,13.46307,10.77307,9.48559,9.356165,9.03515,8.804468,250430,144009,21.114,116.59,125.94,81.86,111.68,9.93,0.46,2.16,0.03,0,3.42,10.16,1.12,0,2.62,1.845,5.81,11.94,1.19,250430,144026,10.461,95.23,131.84,85.7,86.44,9.65,6.49,19.46,11.65,8.195,3.2,12.02,1.2,27.25529,8.804783
"2025-04-30 13:50:00",3593,12.8,31.86,23.82595,21.29043,21.15505,20.92166,18.59136,17.48022,15.69558,12.8616,10.79275,9.414637,9.30752,8.995935,8.803034,250430,145009,21.243,116.95,125.99,81.89,112.47,9.979999,0.45,2.09,0.07,0.03,3.41,10.12,1.15,0,2.62,1.846,5.81,11.93,1.19,250430,145026,10.332,94.96,131.92,85.75,90.43,10.13,6.51,19.53,11.65,8.196,3.2,12.09,1.2,27.25365,8.805434
"2025-04-30 14:00:00",3594,12.84,31.93,18.32134,20.96319,20.86996,20.35595,18.1726,17.48779,16.12921,13.16921,10.97506,9.546137,9.356378,8.963709,8.810694,250430,150009,20.547,115.17,125.88,81.82,112.48,10.11,0.52,2.39,0.09,0.06,3.62,10.75,1.26,0,2.62,1.848,5.81,11.96,1.19,250430,150026,10.293,95.22,132.41,86.07,88.16,9.88,6.45,19.33,11.65,8.196,3.2,12.12,1.2,27.24878,8.809974
"2025-04-30 14:10:00",3595,12.82,31.93,23.73724,21.34774,21.12139,20.83969,18.44393,17.90307,15.89996,12.68121,10.64309,9.559198,9.357446,8.999689,8.81759,250430,151009,21.14,116.81,126.11,81.97,112.15,9.97,0.44,2.05,0.01,-0.03,3.44,10.23,1.36,0,2.62,1.845,5.81,11.97,1.19,250430,151026,10.245,94.8,132,85.8,89.1,10,6.54,19.62,11.65,8.194,3.2,12.12,1.2,27.25042,8.818596
"2025-04-30 14:20:00",3596,12.84,32.02,18.51754,21.04882,20.84048,20.61239,19.29574,17.70696,15.45181,12.54251,10.49047,9.436701,9.290034,8.959558,8.822351,250430,152009,20.744,115.96,126.22,82.04,112.59,10.09,0.43,2.03,0.06,0.02,3.51,10.44,1.24,0,2.59,1.826,5.81,11.97,1.19,250430,152026,9.918,94.15,132.25,85.96,89.23,10.09,6.53,19.58,11.64,8.189,3.2,12.12,1.2,27.25306,8.824461
"2025-04-30 14:30:00",3597,12.84,32.15,22.36434,21.57525,21.38748,20.91238,18.37454,18.00604,16.32589,12.61862,10.74026,9.63537,9.40539,8.902796,8.829523,250430,153009,21.319,117.05,125.9,81.84,112.49,9.96,0.49,2.27,0,-0.04,3.43,10.17,1.31,0,2.6,1.833,5.81,11.97,1.19,250430,153026,10.253,94.66,131.78,85.65,89.81,10.07,6.54,19.62,11.65,8.193,3.2,12.12,1.2,27.26046,8.830738
"2025-04-30 14:40:00",3598,12.81,32.37,23.70785,21.78839,21.56463,20.26507,18.27218,18.08508,17.02209,12.94418,10.86907,9.698969,9.524744,8.859797,8.830744,250430,154009,21.529,117.66,126.01,81.91,112.88,9.96,0.49,2.26,-0.02,-0.06,3.4,10.1,1.44,0,2.6,1.833,5.81,11.97,1.19,250430,154026,10.399,95.08,131.85,85.7,90.14,10.08,6.51,19.52,11.65,8.191,3.2,12.12,1.2,27.25112,8.833226
"2025-04-30 14:50:00",3599,12.83,32.53,25.95654,21.86794,21.64419,20.76211,18.42639,18.16262,14.28732,12.52197,10.9624,9.647974,9.410639,8.833307,8.831354,250430,155009,21.704,118.16,126.1,81.97,112.63,9.9,0.43,2.03,-0.02,-0.06,3.37,10.02,1.23,0,2.6,1.836,5.81,11.96,1.2,250430,155026,10.34,95.07,132.04,85.83,88.79,9.939999,6.51,19.54,11.65,8.189999,3.2,12.12,1.2,27.25284,8.836073
"2025-04-30 15:00:00",3600,12.83,32.57,26.10656,21.87542,21.62625,19.34985,18.39221,18.2788,14.16619,12.66925,11.1029,9.868402,9.529535,8.970758,8.836237,250430,160009,21.767,118.3,126.09,81.96,112.73,9.9,0.43,2.02,-0.05,-0.08,3.36,9.97,1.16,0,2.6,1.836,5.81,11.96,1.19,250430,160026,10.537,95.43,131.86,85.71,89.89,10.02,6.48,19.44,11.64,8.189,3.2,12.12,1.2,27.2587,8.84335
"2025-04-30 15:10:00",3601,12.83,32.5,26.95339,21.95959,21.59979,18.89126,18.42019,18.33792,14.56002,12.77468,10.85379,9.73324,9.405146,9.003168,8.844874,250430,161009,21.809,118.42,126.1,81.97,112.43,9.87,0.51,2.34,-0.02,-0.06,3.38,10.03,1.51,0,2.6,1.834,5.81,11.97,1.2,250430,161026,10.305,94.95,132,85.8,88.62,9.93,6.52,19.56,11.64,8.185001,3.2,12.12,1.2,27.2504,8.844586
"2025-04-30 15:20:00",3602,12.83,32.52,27.03991,22.05734,21.74597,18.65817,18.46737,18.38806,14.44811,13.08062,11.24127,9.892358,9.430353,9.037592,8.841852,250430,162009,21.832,118.55,126.18,82.02,112.54,9.87,0.44,2.08,-0.03,-0.06,3.35,9.96,1.12,0,2.6,1.833,5.81,11.97,1.19,250430,162026,10.616,95.57,131.77,85.65,90.01,10.01,6.41,19.24,11.64,8.185001,3.2,12.12,1.2,27.25147,8.845734
